,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0.0,3.0,0.0003049000006285496,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.25,4096
1,2.0,8.0,0.07199961500009522,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
2,1009.616611070054,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
3,1179.599689689595,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
4,1378.201797255533,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
5,1610.2413476034467,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
6,1881.3480019363337,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
7,2198.099253666354,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
8,2568.180009225155,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
9,3000.5690365358028,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
10,3505.7568046929086,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
11,4096.0,8.0,29.83028701400326,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.25,4096
12,0.0,3.0,0.000298746999760624,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.5,4096
13,2.0,8.0,0.06096915899979649,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
14,1009.616611070054,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
15,1179.599689689595,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
16,1378.201797255533,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
17,1610.2413476034467,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
18,1881.3480019363337,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
19,2198.099253666354,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
20,2568.180009225155,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
21,3000.5690365358028,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
22,3505.7568046929086,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
23,4096.0,8.0,29.851319747998787,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]",False,10,0.5,4096
24,0.0,3.0,0.0003058539950870909,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
25,2.0,3.0,0.06082011299440637,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
26,1009.616611070054,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
27,1179.599689689595,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
28,1378.201797255533,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
29,1610.2413476034467,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
30,1881.3480019363337,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
31,2198.099253666354,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
32,2568.180009225155,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
33,3000.5690365358028,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
34,3505.7568046929086,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
35,4096.0,3.0,29.868449844994757,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
36,0.0,3.0,0.0009580349942552857,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,40,0.25,4096
37,2.0,18.0,0.06249224999919534,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
38,1009.616611070054,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
39,1179.599689689595,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
40,1378.201797255533,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
41,1610.2413476034467,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
42,1881.3480019363337,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
43,2198.099253666354,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
44,2568.180009225155,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
45,3000.5690365358028,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
46,3505.7568046929086,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
47,4096.0,18.0,30.02773757599789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.25,4096
48,0.0,3.0,0.0009353389978059568,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,40,0.5,4096
49,2.0,15.0,0.06275686899607535,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
50,1179.599689689595,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
51,1378.201797255533,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
52,1610.2413476034467,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
53,1881.3480019363337,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
54,2198.099253666354,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
55,2568.180009225155,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
56,3000.5690365358028,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
57,3505.7568046929086,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
58,4096.0,18.0,30.584915761995944,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,40,0.5,4096
59,0.0,3.0,0.0009517239959677681,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,40,0.75,4096
60,2.0,15.0,0.062498321996827144,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
61,1009.616611070054,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
62,1179.599689689595,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
63,1378.201797255533,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
64,1610.2413476034467,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
65,1881.3480019363337,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
66,2198.099253666354,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
67,2568.180009225155,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
68,3000.5690365358028,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
69,3505.7568046929086,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
70,4096.0,16.0,29.97271131799789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",False,40,0.75,4096
